movie_id,title,all_tags
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)","raphael, comedy, drama, violence, nostalgia, circus, clowns, war, sadomasochistic"
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)","military, documentary, secrets, whistleblower, bd-r, history, corruption"
82976,"Scarecrow, The (1920)","short, comedy"
82978,Neighbors (1920),comedy
82980,Mujhse Shaadi Karogi (2004),"romance, comedy"
82982,Primrose Path (1940),drama
82984,Mission to Moscow (1943),"drama, war"
82991,Stalin (1992),drama
83004,Tere Bin Laden (2010),"satire, comedy, drama, hilarious"
83006,"Scientist, The (2010)","physics, philosophy, drama"
83034,Death of a Salesman (1951),drama
83038,Disco Dancer (1983),"musical, action, romance"
83049,Toothless (1997),"comedy, children, nostalgia, childhood, funny"
83051,Steam (2007),"comedy, drama, womanhood, romance, growth, lesbian, friendship"
83056,Topper Takes a Trip (1938),"romance, comedy, bd-r, fantasy"
83059,White Material (2009),"mystery, drama, thriller, war, criterion"
83067,And Soon the Darkness (2010),"thriller, horror"
83071,"North Star, The (1943)","drama, bd-r, romance, war, musical"
83082,Mao's Last Dancer (2009),"drama, dance, capitalism, china, communism, ballet"
83086,Burlesque (2010),"annemari, drama, redbox, dancing, maybe, romance, burlesque, predictable, campy, musical"
83089,Violet Tendencies (2010),"romance, comedy, drama"
83096,"Haunted House, The (1921)","short, comedy"
83115,"Polar Bear King, The (KvitebjÃ¸rn Kong Valemon) (1991)","children, norwegian, adventure, journey, childhood, princess, fantasy"
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)","children, anime, soundtrack, colorful, japan, detail, bd-r, animation, beautiful, fantasy, bittersweet"
83134,Tucker & Dale vs Evil (2010),"america, camping, slasher, cabin, hillbillies, absurd, satire, forest, comdey, fearless, countryside, accident, story, pacing, country, clever, bd-r, self-referentail, predictable, appalachia, parody, fun, annemari, comedy, splatter, horror, misunderstandings, gore, romance, funny"
83138,Erasing David (2010),documentary
83158,Malice in Wonderland (2009),"drama, clever, romance, surreal, fantasy, england"
83163,Princess Aurora (Orora gongju) (2005),"mystery, crime, drama"
83177,Yogi Bear (2010),"comedy, children, redbox, cartoon, bear, animated"
83180,Countdown to Zero (2010),documentary
83182,Funky Forest: The First Contact (2005),"comedy, skits, surreal"
83184,Breathless (Ddongpari) (2009),"korean, crime, drama, violence, characters"
83186,"Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)","western, unpredictable, horror"
83189,Merrill's Marauders (1962),"adventure, bd-r, drama, war"
83193,Early Spring (Soshun) (1956),"criterion, drama"
83219,"Pixar Story, The (2007)","pixar, technology, documentary, business"
83222,Trouble in Mind (1985),"crime, drama, vhs"
83225,Cochochi (2007),drama
83227,L.627 (1992),"thriller, crime, drama"
83232,White Wedding (Noce blanche) (1989),"romance, drama"
83241,Embodiment of Evil (EncarnaÃ§Ã£o do DemÃ´nio) (2008),mystery
83244,"It's Not Me, I Swear! (C'est pas moi, je le jure!) (2008)","comedy, drama"
83246,Navajo Joe (1966),"western, bd-r, dvd-ram"
83248,This Night I'll Possess Your Corpse (Esta Noite Encarnarei no Teu CadÃ¡ver) (1967),horror
83250,Bad Ronald (1974),"thriller, drama, horror"
83256,"State Witness, The (Swiadek koronny) (2007)","action, crime, drama"
83258,C(r)ook (Basta - Rotwein Oder Totsein) (2004),"accent, comedy, funny"
83260,Hardcover (2008),comedy
83264,Band Baaja Baaraat (2010),"comedy, drama, bollywood, kiss, romance, wedding, feel-good, musical"
83266,Kaho Naa... Pyaar Hai (2000),"mystery, comedy, drama, adventure, romance, thriller, action"
83268,Flow (2008),documentary
83270,Made in Dagenham (2010),"women, comedy, drama, business, feminism, suicide, feminist, factory, saccharine, england"
83273,Smoke on the Potato Fields (DÃ½m bramborovÃ© nate) (1977),drama
83275,MÃ¡g (1988),drama
83277,Last Days of Mussolini (Mussolini: Ultimo atto) (1974),"drama, war"
83279,Samoure (2005),drama
83281,"Family Jewels, The (Eierdiebe) (2003)","romance, comedy, drama"
83291,"Order of Myths, The (2008)",documentary
83293,Waste Land (2010),"documentary, poverty, artist, artistic, art"
83295,Paternity (1981),"romance, comedy"
83300,Christmas at Pee Wee's Playhouse (a.k.a. Pee-Wee's Playhouse Christmas Special) (1988),"comedy, musical, children, christmas"
83302,Last Night (2010),"drama, infidelity, cheating, romance, adultery, thought-provoking, cold, emotional, relationships"
83308,Asphalt (1929),drama
83310,Harlan: In the Shadow of Jew Suess (Harlan - Im Schatten von Jud SÃ¼ss) (2006),documentary
83316,"Bingo Long Traveling All-Stars & Motor Kings, The (1976)",comedy
83318,"Goat, The (1921)","short, slapstick, comedy"
83320,Skidoo (1968),"dvd-ram, comedy, bd-r"
83322,"Boat, The (1921)","short, comedy"
83324,Cirque du Soleil: Dralion (2001),"circus, musical, fantasy, mystery"
83326,Cirque du Soleil: Varekai (2003),"mystery, comedy, circus, musical, fantasy"
83330,Rasputin (1996),"rasputin, royalty, drama"
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),documentary
83334,Train  (2008),"thriller, horror"
83337,Mujhse Dosti Karoge! (2002),"romance, drama"
83339,Main Prem Ki Diwani Hoon (2003),"romance, comedy, drama"
83343,Mister 880 (1950),"comedy, bd-r"
83345,"Bread, Love and Dreams (Pane, amore e fantasia) (1953)","romance, comedy"
83349,"Green Hornet, The (2011)","frivolous, murder, superheroes, gadgets, crime, sexist, kungfu, thriller, predictable, lighthearted, fantasy, parody, anti-hero, comedy, redbox, superhero, slapstick, imax, action, funny"
83351,The Miracle of Our Lady of Fatima (1952),drama
83357,A Gathering of Eagles (1963),"romance, drama"
83359,"Play House, The (1921)","short, slapstick, comedy"
83361,"Paleface, The (1922)",comedy
83369,"Way Back, The (2010)","survival, annemari, drama, siberia, gulag, adventure, escape, scenic"
83374,"Warrior's Way, The (2010)","western, ninja, slow, stylized, cinematography, action, fantasy, emotional, bittersweet"
83376,Disraeli (1929),"bd-r, drama, history"
83381,Seven Thieves (1960),"crime, drama"
83385,Handsome Harry (2009),"crime, drama, navy, jazz, gay-bashing"
83389,Jacques Brel Is Alive and Well and Living in Paris (1975),musical
83411,Cops (1922),"short, slapstick, comedy"
83415,Agony (a.k.a. Rasputin) (Agoniya) (1981),drama
83417,Canciones de amor en Lolita's Club (2007),drama
83424,Ghajini (2008),"bollywood, romance, thriller, action, rubbish"
83435,"Hatful of Rain, A (1957)",drama
83437,"Young in Heart, The (1938)","comedy, drama"
83439,Toys in the Attic (1963),drama
83446,Orchestra Wives (1942),"musical, clv"
83448,Attack on Leningrad (2009),"drama, war"
83450,Brest Fortress (Brestskaya krepost) (2010),"action, drama, war"
83457,Hum Aapke Hain Koun...! (1994),"musical, comedy, drama"
83464,Only Two Can Play (1962),"comedy, bd-r, drama"
83468,Chinaman (Kinamand) (2005),drama
83478,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),"action, bd-r"
83480,Season of the Witch (2011),"witches, knights, supernatural, drama, badwriting, witch, suspense, confused, demons, adventure, exorcism, journey, predictable, fantasy, plague, christianity"
83506,Ricky Gervais Live 4: Science (2010),"god, science, comedy, religion"
83525,Outrage (Autoreiji) (2010),"bd-r, japan, crime, drama"
83527,Madeinusa (2006),drama
83529,Hamsun (1996),"drama, vhs, wwii, norway, war, biopic"
83531,"Two of Us, The (Le vieil homme et l'enfant) (1967)","netflix, comedy, drama, bd-r, criterion"
83533,Lola and Billy the Kid (Lola + Bilidikid) (1999),drama
83535,"Princess and the Goblin, The (1992)","animation, fantasy"
83538,"LÃ©on Morin, Priest (LÃ©on Morin, prÃªtre) (1961)","criterion, drama"
83540,"Silence of the Sea, The (Le silence de la mer) (1949)","drama, bd-r, romance, war, criterion"
83556,Stella (2008),drama
83558,On the Occasion of Remembering the Turning Gate (Saenghwalui balgyeon) (2002),drama
83560,Macario (1960),"mystery, fantasy, drama"
83562,Will It Snow For Christmas? (Y'aura-t-il de la neige Ã  NoÃ«l?) (1996),drama
83569,Eros Plus Massacre (Erosu purasu Gyakusatsu) (1969),drama
83575,"Muertos, Los (2004)",drama
83577,"Spy in Black, The (1939)","thriller, war"
83579,Sin Retorno (2010),"drama, argentina, framed, accident, thriller, suspense"
83581,"Marrying Kind, The (1952)","comedy, drama"
83583,Distance (2001),drama
83585,It's Alive (2008),"ridiculous, murder, horror, silly, remake, unusual, cheesy"
83588,"I Love You, I Love You (Je t'aime je t'aime) (1968)","sci-fi, drama"
83590,Zotz! (1962),"comedy, horror, bd-r, dvd-ram, fantasy"
83592,"Letter, The (La lettre) (1999)",drama
83601,Amer (2009),"drama, horror"
83603,Fern flowers (Fleur de fougÃ¨re) (1949),animation
83605,Saint Ange (House of Voices) (2004),"mystery, fantasy, drama, horror"
83607,Manon (1949),"crime, drama"
83611,Clonehunter (2009),"added, sci-fi"
83613,Cowboys & Aliens (2011),"western, steampunk, amnesia, cliched, alien, dvd-video, cowboys, imax, thriller, aliens, boring, cast, bd-video, action, sci-fi, disappointing"
83616,"Real McCoy, The (1999)",drama
83619,Just Like Me (Igualita a Mi) (2010),"comedy, argentina, romance, boring, predictable, unfunny"
83652,Emma's Bliss (Emmas GlÃ¼ck) (2006),"romance, drama"
83654,Don't Think About It (Non Pensarci) (2007),"comedy, drama"
83656,Tango Kabaree (2001),"comedy, drama"
83658,Jackpot 2 (1982),sci-fi
83660,Trog (1970),"sci-fi, bd-r, horror"
83662,Spring Fever (1927),"romance, comedy"
83664,Riot on Sunset Strip (1967),"drugs, marijuana, drama, propaganda"
83666,Gitarrmongot (2004),"drama, sweden"
83668,Southern District (Zona Sur) (2009),drama
83671,Gen 13 (a.k.a. Gen13: The Animated Movie) (1999),"sci-fi, action, animation"
83756,Facing the Truth (At kende sandheden) (2002),drama
83758,"Amour fou, L' (2010)",documentary
83760,V2: Dead Angel (Vares 2 - JÃ¤Ã¤tynyt Enkeli) (2007),"action, comedy, crime"
83763,My Wife's Relations (1922),comedy
83765,"Blacksmith, The (1922)",comedy
83767,"Naked Edge, The (1961)",thriller
83773,Away with Words (San tiao ren) (1999),
83777,"Strongest Man in the World, The (1975)","dvd-ram, comedy, fantasy"
83789,Siete minutos (Seven Minutes) (2009),comedy
83791,Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders) (1943),"drama, war"
83796,Anything for Her (Pour elle) (2008),"acting, crime, drama, thriller, emotional"
83798,Cracks (2009),"drama, typical, romance, cinematography, thriller, lesbian, script, inane"
83801,"Film Unfinished, A (Shtikat Haarchion) (2010)","bd-r, drama, documentary"
83803,Day & Night (2010),"short, children, animation, pixar, tolerance"
83807,"Russell Peters: Red, White and Brown (2008)","dvd-ram, comedy, documentary"
83809,Russell Peters: Outsourced (2006),"comedy, documentary"
83819,Plymouth Adventure (1952),"adventure, romance, drama"
83821,"Happy Ending, The (1969)","bd-r, drama"
83823,Visit to a Small Planet (1960),"aliens, sci-fi, comedy"
83825,Kismet (1944),"adventure, fantasy, bd-r"
83827,Marwencol (2010),"psychiatry, documentary, bd-r, artistic, existentialism, imagination"
83829,Scorpio Rising (1964),"motorcycle, short, snuff, queer"
83831,"Story of Dr. Wassell, The (1944)","drama, adventure, romance, war, action"
83833,Street Angel (1928),drama
83835,"Frozen North, The (1922)",comedy
83837,"Electric House, The (1922)",comedy
83842,"Edge, The (Kray) (2010)","adventure, romance, drama"
83897,"Living Wake, The (2007)","quirky, comedy"
83910,"Dilemma, The (2011)","unrealistic, comedy, chicago, drama, pointless, stupid, redbox, romance, kaf, funny"
83912,Frankie and Alice (2010),drama
83916,Blues in the Night (1941),"musical, film-noir, drama"
83918,"Gorgeous Hussy, The (1936)",drama
83920,Pete 'n' Tillie (1972),"comedy, drama"
83923,Wicked Little Things (2006),horror
83927,Lucky Jordan (1942),"comedy, crime, drama"
83956,Om Jai Jagadish (2002),drama
83962,Daydreams (1922),comedy
83969,Down Argentine Way (1940),"romance, comedy, drama"
83972,"Europeans, The (1979)","romance, criterion, drama"
83974,My Dear Secretary (1948),"romance, comedy"
83976,"Trip, The (2010)","quirky, comedy, drama, family, witty, impressions, fame, loneliness, realism, scenic, aging, dark, funny, career, england"
83978,Walt & El Grupo (2008),"dvd-ram, documentary"
83986,Good Time Max (2007),drama
84015,Gravity (Schwerkraft) (2009),"crime, drama, romance, burnout, ending, banking"
84017,2012: Time for Change (2010),"animation, documentary"
84019,Cool It (2010),documentary
84047,Eight Miles High (Das wilde Leben) (2007),"germany, drama"
84090,Treeless Mountain (2008),drama
84092,Decision at Sundown (1957),western
84094,Beware of a Holy Whore (Warnung vor einer heiligen Nutte) (1971),"comedy, criterion, drama"
84096,Kisses (2008),drama
84098,Phone Call from a Stranger (1952),drama
84100,Throw Down (Yau doh lung fu bong) (2004),drama
84103,Congorama (2006),"comedy, drama"
84111,"Nun, The (La religieuse) (1966)",drama
84114,"S21: The Khmer Rouge Death Machine (S-21, la machine de mort KhmÃ¨re rouge) (2003)","war, documentary"
84116,Poetry (Shi) (2010),"drama, reflective, poetic, loneliness, meditative"
84118,Birdwatchers (BirdWatchers - La terra degli uomini rossi) (2008),drama
84120,Wittgenstein (1993),"quirky, comedy, drama, cambridge, production, language, philosophy, biopic"
84122,History Is Made at Night (1937),"romance, drama"
84125,Monte Carlo (1930),"comedy, clv, romance, musical, criterion"
84128,"Tuesday, After Christmas (Marti, dupa craciun) (2010)","romance, drama"
84131,City of Pirates (La ville des pirates) (1983) ,"fantasy, drama"
84133,Short Night of the Glass Dolls (La corta notte delle bambole di vetro) (1971),"mystery, thriller, horror"
84137,"Housemaid, The (Hanyo) (2010)","netflix, thriller, bd-r"
84148,Five (1951),"sci-fi, bd-r, drama, horror"
84150,"Prowler, The (1951)","film-noir, thriller, bd-r, drama"
84152,Limitless (2011),"childish, message, faustian, pseudo-intelligent, drugs, twists, future, capitalism, suspense, moral, transhumanism, smart, stupid, clever, concept, cinematography, thriller, empty, entertaining, cliche, drug, sci-fi, medicine"
84154,Transcendent Man (2009),"science, computers, biotech, documentary, added, singularity, death, inventor, futuristic, ai, technology"
84156,Happy People: A Year in the Taiga (2010),"hunting, documentary, nature, winter, wilderness, happy, siberia, dogs"
84158,Craig's Wife (1936),drama
84160,Wishful Drinking (2010),documentary
84162,"One and Only, The (2002)","romance, comedy"
84164,Brute (Bandyta) (1998),drama
84173,Ca$h (2008),"action, comedy, crime, thriller"
84176,Waxworks (Das Wachsfigurenkabinett) (1924),"stories, comedy, drama, romance, thriller, writer, carnival"
84178,Jew SÃ¼ss (Jud SÃ¼Ã) (1940),drama
84181,Shogun's Ninja (Ninja bugeicho momochi sandayu) (1980),"adventure, action, drama"
84183,Makai Tensho: Samurai Reincarnation (Makai tenshÃ´) (1981),"action, fantasy, samurai, horror"
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijÃ´ban: Ha) (2009),"netflix, anime, drama, fanservice, imagery, series, tokyo, animation, masayuki, violent, action, sci-fi"
84189,I Spit on Your Grave (2010),"rape, crime, torture, horror, thriller, revenge, remake"
84192,Corto Maltese: Ballad of the Salt Sea (Corto Maltese - La ballade de la mer salÃ©e) (2003),animation
84223,Mademoiselle Chambon (2009),"romance, drama"
84226,First Love (Primo Amore) (2004),"romance, drama"
84228,"Girl by the Lake, The (La ragazza del lago) (2007)","mystery, thriller, drama"
84230,"Balloonatic, The (1923)","dvd-r, comedy, dvd-ram"
84232,"Love Nest, The (1923)",comedy
